"Tarih","Şimdi","Açılış","Yüksek","Düşük","Hac.","Fark %"
"25.02.2015","1,461","1,438","1,461","1,438","10,71K","0,14%"
"24.02.2015","1,459","1,459","1,469","1,459","21,41K","0,00%"
"23.02.2015","1,459","1,459","1,459","1,459","11,55K","1,46%"
"20.02.2015","1,438","1,469","1,469","1,438","13,36K","-1,98%"
"19.02.2015","1,467","1,479","1,479","1,465","12,42K","-1,54%"
"18.02.2015","1,490","1,500","1,500","1,463","2,29K","-0,67%"
"17.02.2015","1,500","1,450","1,500","1,450","9,98K","2,67%"
"16.02.2015","1,461","1,397","1,461","1,397","29,49K","-3,25%"
"13.02.2015","1,510","1,553","1,553","1,510","45,66K","-1,37%"
"12.02.2015","1,531","1,430","1,531","1,430","54,32K","7,82%"
"11.02.2015","1,420","1,438","1,438","1,420","5,09K","-1,25%"
"10.02.2015","1,438","1,457","1,457","1,438","6,59K","0,00%"
"09.02.2015","1,438","1,465","1,465","1,438","3,32K","-1,44%"
"06.02.2015","1,459","1,455","1,477","1,455","1,96K","0,00%"
"05.02.2015","1,459","1,473","1,473","1,459","1,53K","0,14%"
"04.02.2015","1,457","1,481","1,481","1,453","8,68K","4,00%"
"03.02.2015","1,401","1,494","1,494","1,401","6,34K","-6,10%"
"02.02.2015","1,492","1,490","1,492","1,490","4,80K","0,74%"
"30.01.2015","1,481","1,481","1,481","1,481","6,47K","0,00%"
"29.01.2015","1,481","1,477","1,481","1,473","19,43K","-0,27%"
"28.01.2015","1,485","1,490","1,490","1,485","4,81K","-0,60%"
"27.01.2015","1,494","1,502","1,502","1,494","5,60K","-1,71%"
"26.01.2015","1,520","1,448","1,520","1,446","15,00K","5,56%"
"23.01.2015","1,440","1,479","1,479","1,440","6,40K","-2,24%"
"22.01.2015","1,473","1,481","1,481","1,473","6,25K","-0,41%"
"21.01.2015","1,479","1,479","1,481","1,479","3,46K","-0,87%"
"20.01.2015","1,492","1,492","1,492","1,492","2,06K","0,00%"
"19.01.2015","1,492","1,496","1,496","1,492","2,98K","2,12%"
"16.01.2015","1,461","1,440","1,461","1,440","3,67K","1,60%"
"15.01.2015","1,438","1,436","1,438","1,436","23,79K","3,53%"
"14.01.2015","1,389","1,488","1,488","1,389","25,87K","-6,46%"
"13.01.2015","1,485","1,498","1,498","1,485","14,83K","-0,87%"
"12.01.2015","1,498","1,496","1,498","1,496","15,74K","0,13%"
"09.01.2015","1,496","1,496","1,496","1,496","11,37K","-0,27%"
"08.01.2015","1,500","1,492","1,500","1,492","17,37K","0,40%"
"07.01.2015","1,494","1,498","1,498","1,494","21,66K","0,00%"
"06.01.2015","1,494","1,490","1,494","1,490","13,07K","-0,13%"
"05.01.2015","1,496","1,500","1,500","1,494","44,63K","-5,20%"
"26.12.2014","1,578","1,611","1,681","1,574","179,82K","-1,56%"
"25.12.2014","1,603","1,568","1,681","1,549","769,51K","2,62%"
"24.12.2014","1,562","1,568","1,576","1,543","6,58K","-0,64%"
"23.12.2014","1,572","1,572","1,574","1,559","58,92K","0,00%"
"22.12.2014","1,572","1,553","1,580","1,549","67,46K","1,48%"
"19.12.2014","1,549","1,551","1,562","1,541","27,99K","-0,39%"
"18.12.2014","1,555","1,545","1,559","1,531","77,87K","0,65%"
"17.12.2014","1,545","1,518","1,545","1,518","28,84K","1,91%"
"16.12.2014","1,516","1,570","1,576","1,418","71,36K","-3,44%"
"15.12.2014","1,570","1,576","1,584","1,563","34,58K","0,00%"
"12.12.2014","1,570","1,574","1,578","1,563","30,44K","-0,25%"
"11.12.2014","1,574","1,574","1,582","1,566","98,48K","0,00%"
"10.12.2014","1,574","1,568","1,580","1,566","30,62K","0,51%"
"09.12.2014","1,566","1,580","1,580","1,562","50,54K","-0,51%"
"08.12.2014","1,574","1,582","1,582","1,563","85,72K","-0,13%"
"05.12.2014","1,576","1,590","1,598","1,576","31,10K","-0,76%"
"04.12.2014","1,588","1,596","1,603","1,578","80,81K","-0,50%"
"03.12.2014","1,596","1,588","1,605","1,582","70,04K","0,50%"
"02.12.2014","1,588","1,639","1,639","1,578","49,79K","-2,16%"
"01.12.2014","1,623","1,611","1,629","1,611","41,75K","0,74%"
"28.11.2014","1,611","1,598","1,615","1,594","89,55K","0,94%"
"27.11.2014","1,596","1,582","1,596","1,580","36,86K","1,01%"
"26.11.2014","1,580","1,578","1,594","1,574","64,03K","0,00%"
"25.11.2014","1,580","1,582","1,584","1,563","62,08K","-0,25%"
"24.11.2014","1,584","1,580","1,594","1,559","73,65K","0,38%"
"21.11.2014","1,578","1,559","1,586","1,559","63,33K","0,77%"
"20.11.2014","1,566","1,570","1,580","1,557","52,80K","-0,25%"
"19.11.2014","1,570","1,576","1,596","1,562","73,70K","-0,25%"
"18.11.2014","1,574","1,586","1,594","1,545","50,24K","-0,25%"
"17.11.2014","1,578","1,582","1,594","1,555","40,35K","-0,13%"
"14.11.2014","1,580","1,562","1,590","1,562","112,02K","1,61%"
"13.11.2014","1,555","1,557","1,562","1,526","40,30K","-0,13%"
"12.11.2014","1,557","1,535","1,562","1,535","72,02K","1,43%"
"11.11.2014","1,535","1,549","1,607","1,535","189,42K","-0,65%"
"10.11.2014","1,545","1,541","1,625","1,531","312,95K","0,65%"
"07.11.2014","1,535","1,541","1,541","1,522","38,42K","0,13%"
"06.11.2014","1,533","1,541","1,547","1,529","27,74K","-0,65%"
"05.11.2014","1,543","1,557","1,559","1,539","56,68K","-1,22%"
"04.11.2014","1,562","1,549","1,562","1,539","12,18K","0,45%"
"03.11.2014","1,555","1,533","1,562","1,526","34,65K","1,44%"
"31.10.2014","1,533","1,522","1,594","1,522","36,99K","0,72%"
"30.10.2014","1,522","1,522","1,526","1,512","25,17K","-0,59%"
"28.10.2014","1,531","1,524","1,531","1,518","25,96K","0,46%"
"27.10.2014","1,524","1,522","1,541","1,514","36,87K","-13,26%"
